agent_id,episode_id,training_step,success,end_reason,mean_goal_velocity,goal_velocity_variance,goal_velocity_acceleration_variance,goal_velocity_jerk,rotation_variance,action_entropy,repeated_action_ratio,policy_smoothness,control_samples,mean_angular_speed
Agent,808,2037572,1,goal,-0.5757,9.9518,0.5300,0.1971,0.0000,1.6199,0.9121,2.1071,330.0000,0.0000
Agent,809,2037679,1,goal,-0.4640,4.2039,0.1687,0.0736,0.0000,1.4859,0.8972,4.1000,107.0000,0.0000
Agent,810,2038067,1,goal,0.1854,0.7894,0.0273,0.0135,0.0000,1.7637,0.8969,2.6923,388.0000,0.0000
Agent,811,2038567,1,goal,-0.0269,11.6761,0.3912,0.0974,0.0000,1.7639,0.8760,2.9016,500.0000,0.0000
Agent,812,2038934,1,goal,1.0284,38.2318,0.4605,0.1454,0.0000,1.7852,0.8883,2.4000,367.0000,0.0000
Agent,813,2039421,1,goal,0.1878,7.3346,0.4945,0.1204,0.0000,1.6159,0.8973,2.5918,487.0000,0.0000
Agent,814,2040885,1,goal,0.1068,16.1568,0.4388,0.0955,0.0000,1.7387,0.8852,2.5449,1464.0000,0.0000
Agent,815,2044465,1,goal,-0.0750,1.3145,0.0383,0.0136,0.0000,1.8349,0.8832,2.4221,3580.0000,0.0000
Agent,816,2044802,1,goal,0.5263,22.7093,0.3617,0.1152,0.0000,1.6943,0.9050,2.4839,337.0000,0.0000
Agent,817,2045416,1,goal,0.8229,30.4569,0.7657,0.1236,0.0000,1.5875,0.9169,2.7000,614.0000,0.0000
Agent,818,2047549,1,goal,0.1373,5.1640,0.1930,0.0534,0.0000,1.8241,0.8753,2.5849,2133.0000,0.0000
Agent,819,2047592,1,goal,4.4854,40.0319,5.0939,0.7246,0.0000,0.6466,0.8837,3.2500,43.0000,0.0000
Agent,820,2048087,1,goal,-0.4721,13.3514,0.5804,0.1461,0.0000,1.6728,0.8949,2.5686,495.0000,0.0000
Agent,821,2048664,1,goal,0.2085,7.2027,0.3743,0.1351,0.0000,1.7333,0.8787,3.1739,577.0000,0.0000
Agent,822,2049659,1,goal,0.3099,7.0141,0.3581,0.1028,0.0000,1.7667,0.8794,2.5798,995.0000,0.0000
Agent,823,2050112,1,goal,0.4766,2.9231,0.3669,0.1130,0.0000,1.6918,0.9007,2.6136,453.0000,0.0000
Agent,824,2050185,1,goal,0.9865,5.5177,1.4039,0.2969,0.0000,1.4484,0.8493,2.5000,73.0000,0.0000
Agent,825,2050430,1,goal,0.7622,14.9229,0.5956,0.1755,0.0000,1.6189,0.8898,2.6154,245.0000,0.0000
Agent,826,2050575,1,goal,1.6430,10.0861,0.9055,0.2331,0.0000,1.6003,0.8759,2.9412,145.0000,0.0000
Agent,827,2055575,0,timeout,-0.1085,0.8975,0.0371,0.0139,0.0000,0.5187,0.9780,2.7523,5000.0000,0.0000
Agent,828,2055720,1,goal,1.0420,6.5709,0.5733,0.1822,0.0000,1.4401,0.8966,2.2143,145.0000,0.0000
Agent,829,2055782,1,goal,1.4372,8.8624,1.5358,0.3407,0.0000,1.6144,0.8548,2.3750,62.0000,0.0000
Agent,830,2056175,1,goal,1.3319,11.4723,0.5401,0.1262,0.0000,1.6352,0.8753,2.2708,393.0000,0.0000
Agent,831,2056570,1,goal,0.0094,8.2788,0.6083,0.1993,0.0000,1.5315,0.8987,2.5385,395.0000,0.0000
Agent,832,2057107,1,goal,-0.1510,6.3970,0.2228,0.0753,0.0000,1.6474,0.8901,2.7931,537.0000,0.0000
Agent,833,2057730,1,goal,0.5320,19.2784,0.3596,0.0940,0.0000,1.6824,0.8860,2.5571,623.0000,0.0000
Agent,834,2058070,1,goal,-0.0384,9.5270,0.4205,0.1210,0.0000,1.6742,0.9118,2.9310,340.0000,0.0000
Agent,835,2058410,1,goal,-0.0779,18.8704,0.3253,0.1639,0.0000,1.4655,0.8971,2.6471,340.0000,0.0000
Agent,836,2063410,0,timeout,-0.1147,0.6513,0.0823,0.0249,0.0000,0.7356,0.9676,2.3665,5000.0000,0.0000
Agent,837,2063555,1,goal,0.9030,7.6322,1.2162,0.2370,0.0000,1.6152,0.9103,3.1667,145.0000,0.0000
Agent,838,2063722,1,goal,1.6650,8.7850,0.5027,0.1936,0.0000,1.5985,0.8802,3.5263,167.0000,0.0000
Agent,839,2068722,0,timeout,-0.1171,1.4949,0.1124,0.0233,0.0000,1.0344,0.9526,2.6737,5000.0000,0.0000
Agent,840,2068944,1,goal,0.7354,6.4341,0.5588,0.2335,0.0000,1.6324,0.8784,2.9231,222.0000,0.0000
Agent,841,2069295,1,goal,0.4036,3.2792,0.0281,0.0165,0.0000,1.7997,0.8860,2.0769,351.0000,0.0000
Agent,842,2069372,1,goal,3.3599,28.3415,1.8435,0.4174,0.0000,1.3225,0.9221,2.4000,77.0000,0.0000
Agent,843,2069436,1,goal,-1.7264,15.5181,0.8432,0.2479,0.0000,1.0471,0.8594,3.0000,64.0000,0.0000
Agent,844,2070428,1,goal,0.4102,18.7153,0.1136,0.0435,0.0000,1.8097,0.8972,2.2277,992.0000,0.0000
Agent,845,2070855,1,goal,-0.2181,59.0724,1.2408,0.2843,0.0000,1.5166,0.9063,2.3333,427.0000,0.0000
Agent,846,2071129,1,goal,1.2173,8.5917,0.3364,0.1224,0.0000,1.7026,0.8942,2.8929,274.0000,0.0000
Agent,847,2071601,1,goal,0.1944,0.9188,0.0809,0.0376,0.0000,1.7787,0.8771,2.5088,472.0000,0.0000
Agent,848,2071864,1,goal,1.6488,19.8629,0.6416,0.1316,0.0000,1.6534,0.8973,3.0385,263.0000,0.0000
Agent,849,2072950,1,goal,0.1858,2.6679,0.1440,0.0479,0.0000,1.8792,0.8794,2.3692,1086.0000,0.0000
Agent,850,2074671,1,goal,0.0699,5.6859,0.2449,0.0474,0.0000,0.5592,0.9791,2.6286,1721.0000,0.0000
Agent,851,2079671,0,timeout,-0.0758,0.7464,0.0941,0.0255,0.0000,0.9870,0.9534,2.4784,5000.0000,0.0000
Agent,852,2079795,1,goal,4.2285,46.1187,0.4437,0.1154,0.0000,1.4205,0.8952,2.4167,124.0000,0.0000
Agent,853,2080249,1,goal,0.6000,22.2303,1.4703,0.2851,0.0000,1.3567,0.9185,2.9444,454.0000,0.0000
Agent,854,2082431,1,goal,-0.0459,3.8843,0.3755,0.0895,0.0000,1.7773,0.8882,2.6379,2182.0000,0.0000
Agent,855,2082619,1,goal,1.4457,13.6322,0.4673,0.1030,0.0000,1.7876,0.8936,2.5263,188.0000,0.0000
Agent,856,2085512,1,goal,-0.0782,9.4448,0.0996,0.0215,0.0000,1.0151,0.9551,2.4574,2893.0000,0.0000
Agent,857,2085634,1,goal,1.1252,12.2739,1.7976,0.2542,0.0000,1.7127,0.8689,2.3333,122.0000,0.0000
Agent,858,2085766,1,goal,-0.2470,27.0970,1.0758,0.2660,0.0000,1.4078,0.8864,2.5000,132.0000,0.0000
Agent,859,2086316,1,goal,0.8348,33.8556,1.5498,0.1882,0.0000,1.6029,0.8945,2.5789,550.0000,0.0000
Agent,860,2086685,1,goal,0.6512,7.9755,0.1389,0.0559,0.0000,1.6558,0.9024,2.4857,369.0000,0.0000
Agent,861,2086739,1,goal,-0.3622,15.0596,1.6145,0.4316,0.0000,0.8514,0.9259,2.6667,54.0000,0.0000
Agent,862,2087219,1,goal,-0.1928,37.9348,0.6480,0.1479,0.0000,1.6851,0.8958,2.9184,480.0000,0.0000
Agent,863,2092219,0,timeout,-0.0973,1.3733,0.1198,0.0213,0.0000,0.2989,0.9884,2.6842,5000.0000,0.0000
Agent,864,2092532,1,goal,0.0652,25.3699,0.7386,0.2204,0.0000,1.5055,0.9073,2.1071,313.0000,0.0000
Agent,865,2094176,1,goal,0.0447,14.9049,0.2368,0.0563,0.0000,1.7350,0.8929,2.7257,1644.0000,0.0000
Agent,866,2094718,1,goal,-0.2444,1.7901,0.0147,0.0082,0.0000,1.6963,0.9004,2.4906,542.0000,0.0000
Agent,867,2094933,1,goal,0.9860,14.7406,0.9267,0.1338,0.0000,1.7130,0.9070,2.0526,215.0000,0.0000
Agent,868,2095302,1,goal,0.5347,25.2898,0.5721,0.1212,0.0000,1.6009,0.9133,2.2903,369.0000,0.0000
Agent,869,2095369,1,goal,0.9389,4.4510,0.5610,0.1881,0.0000,1.1525,0.9104,3.4000,67.0000,0.0000
Agent,870,2095524,1,goal,-0.1960,3.8324,0.4676,0.1747,0.0000,1.7223,0.8710,2.5789,155.0000,0.0000
Agent,871,2095648,1,goal,0.3271,78.4656,1.2434,0.3965,0.0000,1.2442,0.9032,3.0000,124.0000,0.0000
Agent,872,2096525,1,goal,0.2674,15.4942,0.2023,0.0672,0.0000,1.4318,0.9213,2.5147,877.0000,0.0000
Agent,873,2096960,1,goal,0.9580,15.8649,0.5933,0.1146,0.0000,1.6435,0.9034,2.7805,435.0000,0.0000
Agent,874,2097821,1,goal,0.4671,15.7168,0.2193,0.0674,0.0000,1.7438,0.8966,2.6250,861.0000,0.0000
Agent,875,2097989,1,goal,2.3219,33.3842,1.5176,0.2421,0.0000,1.5809,0.8869,2.3889,168.0000,0.0000
Agent,876,2098172,1,goal,1.1670,6.6510,0.2470,0.1033,0.0000,1.2642,0.9016,2.2941,183.0000,0.0000
Agent,877,2098229,1,goal,2.8502,16.0549,0.8785,0.2621,0.0000,1.0322,0.9123,1.7500,57.0000,0.0000
Agent,878,2103229,0,timeout,-0.1568,1.6228,0.0850,0.0192,0.0000,1.8305,0.8876,2.5971,5000.0000,0.0000
Agent,879,2103361,1,goal,1.8711,11.1053,1.1685,0.2798,0.0000,1.7994,0.8712,2.9375,132.0000,0.0000
Agent,880,2104515,1,goal,0.4676,16.4552,0.7669,0.1399,0.0000,1.7684,0.8865,2.5615,1154.0000,0.0000
Agent,881,2104782,1,goal,-0.5492,54.6154,1.2621,0.2377,0.0000,1.5823,0.8951,2.8889,267.0000,0.0000
Agent,882,2104867,1,goal,1.0926,6.8087,0.5827,0.1786,0.0000,1.6892,0.8588,3.1818,85.0000,0.0000
Agent,883,2106134,1,goal,0.2427,16.4269,0.4438,0.0810,0.0000,0.5838,0.9724,2.3824,1267.0000,0.0000
Agent,884,2106524,1,goal,0.9198,28.7848,0.8077,0.2361,0.0000,1.4541,0.9051,2.1944,390.0000,0.0000
Agent,885,2106754,1,goal,2.6743,42.5553,1.2731,0.1534,0.0000,1.5143,0.9043,2.9048,230.0000,0.0000
Agent,886,2106786,1,goal,2.2384,16.3889,3.9473,0.7415,0.0000,0.2771,0.9063,4.5000,32.0000,0.0000
Agent,887,2107104,1,goal,0.2936,7.3933,1.1245,0.1916,0.0000,1.6713,0.8742,2.8462,318.0000,0.0000
Agent,888,2107441,1,goal,0.2564,18.4449,0.8807,0.1814,0.0000,1.7737,0.8813,2.7436,337.0000,0.0000
Agent,889,2107494,1,goal,8.2502,47.8720,2.5773,0.4516,0.0000,0.9648,0.9057,2.5000,53.0000,0.0000
Agent,890,2108150,1,goal,0.6899,8.7771,0.2295,0.0811,0.0000,1.7323,0.9101,2.7414,656.0000,0.0000
Agent,891,2108225,1,goal,0.5358,1.8997,0.5690,0.2054,0.0000,1.2351,0.9067,2.6667,75.0000,0.0000
Agent,892,2110068,1,goal,0.0960,7.1980,0.3281,0.0558,0.0000,1.7584,0.8774,2.3644,1843.0000,0.0000
Agent,893,2110613,1,goal,-0.0275,17.5745,0.4678,0.1828,0.0000,1.6272,0.8862,2.6721,545.0000,0.0000
Agent,894,2110685,1,goal,3.3334,35.1914,2.2464,0.3716,0.0000,1.0942,0.8611,3.2222,72.0000,0.0000
Agent,895,2112387,1,goal,-0.0822,8.6864,0.3811,0.0766,0.0000,1.7082,0.8907,2.6541,1702.0000,0.0000
Agent,896,2112654,1,goal,1.2798,19.0901,0.6312,0.1010,0.0000,1.6992,0.9064,2.5833,267.0000,0.0000
Agent,897,2114101,1,goal,0.1652,7.3042,0.2738,0.0521,0.0000,1.7577,0.8874,2.4383,1447.0000,0.0000
Agent,898,2114455,1,goal,-0.8837,61.8583,2.6878,0.3456,0.0000,1.6031,0.9237,3.0385,354.0000,0.0000
Agent,899,2117508,1,goal,-0.0081,4.7521,0.1886,0.0447,0.0000,1.7930,0.8768,2.6613,3053.0000,0.0000
Agent,900,2117659,1,goal,0.5555,17.9652,0.5752,0.1839,0.0000,1.8708,0.8344,3.1250,151.0000,0.0000
Agent,901,2117716,1,goal,-0.3300,2.6406,0.3555,0.1354,0.0000,0.4703,0.9298,2.6667,57.0000,0.0000
Agent,902,2118353,1,goal,-0.0115,4.1301,0.7669,0.1493,0.0000,1.8030,0.8697,2.7195,637.0000,0.0000
Agent,903,2118496,1,goal,2.0034,25.1990,2.0701,0.2508,0.0000,1.3962,0.9301,2.4444,143.0000,0.0000
Agent,904,2119755,1,goal,0.0494,0.4620,0.0454,0.0140,0.0000,1.7967,0.8705,2.4198,1259.0000,0.0000
Agent,905,2119801,1,goal,7.3150,74.5211,5.5313,0.7120,0.0000,0.4460,0.9348,4.5000,46.0000,0.0000
Agent,906,2120430,1,goal,0.3898,1.9207,0.0610,0.0349,0.0000,1.7926,0.8744,2.4487,629.0000,0.0000
Agent,907,2121497,1,goal,0.4123,15.0691,0.2294,0.0774,0.0000,1.7065,0.8903,2.7155,1067.0000,0.0000
Agent,908,2121816,1,goal,0.0428,40.3034,1.2564,0.2120,0.0000,1.2582,0.9467,2.5625,319.0000,0.0000
Agent,909,2126816,0,timeout,-0.1491,2.2872,0.0893,0.0239,0.0000,1.7945,0.8826,2.7577,5000.0000,0.0000
Agent,910,2127500,1,goal,0.3193,17.3091,0.5038,0.1161,0.0000,1.4860,0.9167,2.2500,684.0000,0.0000
Agent,911,2127654,1,goal,2.7695,31.6354,0.0975,0.0358,0.0000,1.7991,0.8766,2.6111,154.0000,0.0000
Agent,912,2128061,1,goal,-0.0454,18.1231,1.1561,0.1842,0.0000,1.7096,0.9115,2.8286,407.0000,0.0000
Agent,913,2128512,1,goal,1.0431,42.0618,1.2247,0.2259,0.0000,1.5391,0.9224,2.7941,451.0000,0.0000
Agent,914,2129294,1,goal,0.2189,17.8735,0.4123,0.0706,0.0000,1.7676,0.8772,2.8947,782.0000,0.0000
Agent,915,2129599,1,goal,1.4984,17.1581,0.9562,0.1488,0.0000,1.4838,0.9180,2.5417,305.0000,0.0000
Agent,916,2129871,1,goal,1.5519,69.9034,1.5385,0.3568,0.0000,1.3059,0.9154,1.9545,272.0000,0.0000
Agent,917,2134871,0,timeout,-0.1285,1.2980,0.1434,0.0360,0.0000,1.6467,0.8840,3.0622,5000.0000,0.0000
Agent,918,2135111,1,goal,1.6202,16.2550,0.6334,0.1409,0.0000,1.6246,0.9000,2.5652,240.0000,0.0000
Agent,919,2135691,1,goal,0.1627,2.2865,0.2174,0.0780,0.0000,1.7130,0.8862,2.4769,580.0000,0.0000
Agent,920,2135771,1,goal,-0.1992,1.9815,0.5743,0.2822,0.0000,1.2059,0.8750,3.8889,80.0000,0.0000
Agent,921,2135935,1,goal,2.8568,21.2053,1.0900,0.2376,0.0000,1.6603,0.9024,2.4667,164.0000,0.0000
Agent,922,2136402,1,goal,0.7837,12.6479,0.5503,0.1485,0.0000,1.2458,0.8994,3.0435,467.0000,0.0000
Agent,923,2136618,1,goal,0.8146,8.3517,0.2331,0.0807,0.0000,1.8099,0.8750,2.9615,216.0000,0.0000
Agent,924,2141618,0,timeout,-0.1444,1.7268,0.1111,0.0301,0.0000,0.4835,0.9790,2.8173,5000.0000,0.0000
Agent,925,2141756,1,goal,1.3626,11.4409,1.4932,0.2162,0.0000,1.1883,0.8913,2.3571,138.0000,0.0000
Agent,926,2141865,1,goal,-1.2185,40.7084,0.9818,0.2767,0.0000,1.5424,0.8624,2.9286,109.0000,0.0000
Agent,927,2146865,0,timeout,-0.1646,2.2012,0.0955,0.0205,0.0000,0.4541,0.9814,2.6304,5000.0000,0.0000
Agent,928,2147179,1,goal,-0.4798,14.5766,0.4635,0.1606,0.0000,1.5349,0.9045,2.1379,314.0000,0.0000
Agent,929,2147475,1,goal,-0.1318,5.0443,0.6034,0.1366,0.0000,1.5512,0.8885,2.9063,296.0000,0.0000
Agent,930,2147587,1,goal,1.9270,13.2242,2.8219,0.4131,0.0000,1.3458,0.8839,3.2500,112.0000,0.0000
Agent,931,2148201,1,goal,1.0362,17.0051,0.2079,0.0373,0.0000,1.8083,0.8664,3.0247,614.0000,0.0000
Agent,932,2148631,1,goal,0.0288,0.1482,0.0392,0.0202,0.0000,1.6749,0.8953,2.6591,430.0000,0.0000
Agent,933,2148974,1,goal,0.0143,5.5040,0.3668,0.1066,0.0000,1.6986,0.8950,2.6000,343.0000,0.0000
Agent,934,2153974,0,timeout,-0.0563,0.3276,0.0263,0.0087,0.0000,1.8421,0.8874,2.5463,5000.0000,0.0000
Agent,935,2158974,0,timeout,-0.0871,0.6074,0.0545,0.0237,0.0000,1.7716,0.8798,2.6300,5000.0000,0.0000
Agent,936,2159264,1,goal,0.0118,0.7925,0.0650,0.0482,0.0000,1.4960,0.9069,3.0385,290.0000,0.0000
Agent,937,2159906,1,goal,0.3070,20.7098,0.8403,0.1673,0.0000,1.6298,0.9050,2.4000,642.0000,0.0000
Agent,938,2160371,1,goal,0.5015,24.2358,0.9978,0.1499,0.0000,1.6797,0.8968,2.5745,465.0000,0.0000
Agent,939,2160734,1,goal,1.7247,19.6271,0.2685,0.0689,0.0000,1.5969,0.9036,2.9412,363.0000,0.0000
Agent,940,2160960,1,goal,-0.1938,37.2521,1.6829,0.3481,0.0000,1.7334,0.8894,2.4583,226.0000,0.0000
Agent,941,2165960,0,timeout,-0.1229,1.5197,0.0598,0.0099,0.0000,0.1730,0.9964,2.7059,5000.0000,0.0000
Agent,942,2166782,1,goal,0.0316,9.8202,0.5075,0.0940,0.0000,1.6171,0.9100,2.3425,822.0000,0.0000
Agent,943,2167065,1,goal,1.4987,35.3514,0.7084,0.1429,0.0000,1.7267,0.8975,2.2500,283.0000,0.0000
Agent,944,2167178,1,goal,1.1596,11.6331,2.1104,0.2844,0.0000,1.7742,0.9027,2.7000,113.0000,0.0000
Agent,945,2167404,1,goal,0.4261,21.9011,0.2323,0.1304,0.0000,1.2835,0.8894,2.4583,226.0000,0.0000
Agent,946,2172281,1,goal,0.0418,2.2045,0.0847,0.0211,0.0000,1.8304,0.8880,2.5211,4877.0000,0.0000
Agent,947,2172331,1,goal,7.0752,56.1707,4.8462,0.6391,0.0000,0.5654,0.9000,4.0000,50.0000,0.0000
Agent,948,2172497,1,goal,2.5547,33.4255,0.3892,0.0944,0.0000,1.3613,0.9277,2.4545,166.0000,0.0000
Agent,949,2172570,1,goal,1.5081,7.5483,1.4202,0.2942,0.0000,1.5047,0.8630,2.7778,73.0000,0.0000
Agent,950,2172750,1,goal,1.6801,20.1329,1.0863,0.2342,0.0000,1.6414,0.9111,2.6667,180.0000,0.0000
Agent,951,2177750,0,timeout,-0.1201,1.1569,0.1488,0.0362,0.0000,1.6548,0.8842,2.6990,5000.0000,0.0000
Agent,952,2182750,0,timeout,-0.1027,1.3244,0.0938,0.0250,0.0000,1.4590,0.9022,2.3012,5000.0000,0.0000
Agent,953,2182955,1,goal,0.0180,14.2346,1.5504,0.3719,0.0000,1.2372,0.9024,2.3158,205.0000,0.0000
Agent,954,2183239,1,goal,1.1854,13.8036,0.3326,0.0714,0.0000,1.5318,0.9014,2.5185,284.0000,0.0000
Agent,955,2188239,0,timeout,-0.0948,0.8803,0.0910,0.0269,0.0000,1.5451,0.9114,2.3552,5000.0000,0.0000
Agent,956,2193239,0,timeout,-0.1539,1.8527,0.1343,0.0306,0.0000,0.4651,0.9774,2.5268,5000.0000,0.0000
Agent,957,2193661,1,goal,0.3903,9.4143,1.0012,0.2053,0.0000,1.4890,0.9076,2.3947,422.0000,0.0000
Agent,958,2194124,1,goal,0.7186,12.1891,0.6120,0.1527,0.0000,1.7118,0.9006,2.4222,463.0000,0.0000
Agent,959,2194189,1,goal,3.1829,32.8078,1.7356,0.3409,0.0000,1.2433,0.8615,2.2500,65.0000,0.0000
Agent,960,2194586,1,goal,0.2431,3.3569,0.3485,0.1164,0.0000,1.2863,0.9068,2.8333,397.0000,0.0000
Agent,961,2194934,1,goal,0.4297,50.5752,1.7975,0.3065,0.0000,1.2641,0.9080,2.9677,348.0000,0.0000
Agent,962,2195409,1,goal,0.3422,15.9600,0.5168,0.1109,0.0000,0.8994,0.9516,2.5909,475.0000,0.0000
Agent,963,2200409,0,timeout,-0.1260,1.6682,0.0741,0.0126,0.0000,0.5079,0.9792,2.8252,5000.0000,0.0000
Agent,964,2200685,1,goal,2.0498,14.7523,1.0847,0.2743,0.0000,1.7450,0.8406,3.3488,276.0000,0.0000
Agent,965,2200947,1,goal,0.7530,8.8393,0.2154,0.0594,0.0000,1.8552,0.8740,2.6563,262.0000,0.0000
Agent,966,2205947,0,timeout,-0.1921,1.9502,0.0688,0.0229,0.0000,1.8254,0.8872,2.6341,5000.0000,0.0000
Agent,967,2206238,1,goal,0.7743,10.4691,0.2786,0.1103,0.0000,1.5431,0.9175,3.0870,291.0000,0.0000
Agent,968,2206379,1,goal,1.9316,21.7582,1.1833,0.1894,0.0000,1.7482,0.8652,3.0000,141.0000,0.0000
Agent,969,2206721,1,goal,0.6981,6.9034,0.5182,0.1359,0.0000,1.5594,0.9006,2.4242,342.0000,0.0000
Agent,970,2207014,1,goal,1.7574,19.2421,0.0983,0.0426,0.0000,1.3828,0.9010,2.9643,293.0000,0.0000
Agent,971,2212014,0,timeout,-0.0793,0.6870,0.0857,0.0178,0.0000,1.8041,0.8854,2.6364,5000.0000,0.0000
Agent,972,2212081,1,goal,2.4453,12.7102,0.5864,0.1953,0.0000,1.5587,0.8507,2.6667,67.0000,0.0000
Agent,973,2212781,1,goal,0.1166,11.2071,0.7763,0.1235,0.0000,1.7627,0.8786,2.5119,700.0000,0.0000
Agent,974,2213007,1,goal,-0.5698,11.4320,0.5641,0.1680,0.0000,1.6303,0.8982,2.8636,226.0000,0.0000
Agent,975,2213220,1,goal,0.1612,1.7907,0.2206,0.1197,0.0000,1.7123,0.9061,3.2105,213.0000,0.0000
Agent,976,2213379,1,goal,-0.2167,34.0296,4.2834,0.5694,0.0000,1.0337,0.9245,2.0000,159.0000,0.0000
Agent,977,2213899,1,goal,1.2547,42.0828,0.6250,0.1172,0.0000,1.7429,0.9000,2.7059,520.0000,0.0000
Agent,978,2214152,1,goal,2.2622,17.0453,0.4005,0.1315,0.0000,1.3189,0.8814,2.8966,253.0000,0.0000
Agent,979,2214194,1,goal,6.1989,60.7556,5.1082,0.7162,0.0000,0.6129,0.9286,2.5000,42.0000,0.0000
Agent,980,2214376,1,goal,1.3042,11.6652,0.1082,0.0360,0.0000,1.1529,0.9066,2.8750,182.0000,0.0000
Agent,981,2214651,1,goal,1.0319,15.9512,0.7308,0.1052,0.0000,1.6969,0.9055,2.5200,275.0000,0.0000
Agent,982,2216595,1,goal,0.0013,8.4359,0.1868,0.0555,0.0000,1.0798,0.9367,3.2623,1944.0000,0.0000
Agent,983,2217175,1,goal,0.0445,27.1156,1.1432,0.2233,0.0000,1.4980,0.9086,2.7308,580.0000,0.0000
Agent,984,2217675,1,goal,-0.2977,9.4216,0.3477,0.1083,0.0000,1.7242,0.8800,2.5593,500.0000,0.0000
Agent,985,2217923,1,goal,1.7365,21.5192,0.4197,0.0838,0.0000,1.3831,0.9194,2.7895,248.0000,0.0000
Agent,986,2218054,1,goal,0.1645,0.8672,0.0742,0.0471,0.0000,1.5150,0.8931,2.3846,131.0000,0.0000
Agent,987,2218548,1,goal,0.3503,36.4529,1.2365,0.1812,0.0000,1.5337,0.9150,2.1463,494.0000,0.0000
Agent,988,2218706,1,goal,0.5066,3.4330,0.6760,0.1384,0.0000,1.8039,0.8861,2.7647,158.0000,0.0000
Agent,989,2223706,0,timeout,-0.1426,1.2273,0.0178,0.0082,0.0000,0.6312,0.9676,2.3540,5000.0000,0.0000
Agent,990,2223932,1,goal,0.8469,10.5238,0.5892,0.1097,0.0000,1.7893,0.8673,2.6897,226.0000,0.0000
Agent,991,2224331,1,goal,1.3339,20.8342,0.2779,0.0528,0.0000,1.5978,0.9123,2.9118,399.0000,0.0000
Agent,992,2225619,1,goal,0.1194,8.8312,0.5210,0.1323,0.0000,1.5538,0.9068,2.4538,1288.0000,0.0000
Agent,993,2225690,1,goal,1.5495,17.5249,2.6121,0.4047,0.0000,1.2285,0.9155,3.8000,71.0000,0.0000
Agent,994,2228192,1,goal,0.0871,6.0767,0.1830,0.0525,0.0000,0.8479,0.9516,2.2833,2502.0000,0.0000
Agent,995,2229388,1,goal,0.0927,12.1601,0.5101,0.1439,0.0000,1.6493,0.8863,2.5926,1196.0000,0.0000
Agent,996,2229667,1,goal,1.6304,70.3584,0.4749,0.1102,0.0000,1.6404,0.9032,1.8846,279.0000,0.0000
Agent,997,2229991,1,goal,1.7518,18.4966,0.5959,0.1301,0.0000,1.6912,0.8920,2.7647,324.0000,0.0000
Agent,998,2230492,1,goal,0.2585,24.8593,0.8416,0.2082,0.0000,1.5519,0.8922,2.5094,501.0000,0.0000
Agent,999,2230855,1,goal,1.3112,8.8970,0.3565,0.1132,0.0000,1.4725,0.8926,2.7632,363.0000,0.0000
Agent,1000,2231118,1,goal,-0.7666,21.5846,2.0307,0.2765,0.0000,1.7118,0.8821,2.8000,263.0000,0.0000
Agent,1001,2231955,1,goal,0.2954,14.3325,0.3018,0.1022,0.0000,1.6396,0.8996,2.5663,837.0000,0.0000
Agent,1002,2232257,1,goal,0.3698,9.3050,0.4560,0.1882,0.0000,1.4698,0.9139,3.0000,302.0000,0.0000
Agent,1003,2232305,1,goal,5.0112,65.5054,6.1902,0.7315,0.0000,0.5608,0.9375,2.5000,48.0000,0.0000
Agent,1004,2232877,1,goal,0.4037,3.7197,0.1957,0.0388,0.0000,1.6436,0.9143,2.6667,572.0000,0.0000
Agent,1005,2233329,1,goal,-0.2107,8.0912,0.7905,0.1970,0.0000,1.6928,0.8783,2.3519,452.0000,0.0000
Agent,1006,2235028,1,goal,-0.1178,2.9556,0.2118,0.0380,0.0000,1.7540,0.8946,2.7022,1699.0000,0.0000
Agent,1007,2235159,1,goal,1.4451,11.3620,0.8455,0.1665,0.0000,1.5907,0.8931,2.4615,131.0000,0.0000
Agent,1008,2235269,1,goal,-1.1476,4.3744,0.1421,0.0645,0.0000,1.5137,0.8545,3.4000,110.0000,0.0000
Agent,1009,2235587,1,goal,0.4839,3.6732,0.0636,0.0277,0.0000,1.5714,0.9119,2.4074,318.0000,0.0000
Agent,1010,2235893,1,goal,0.3026,4.4906,0.5337,0.1755,0.0000,1.7770,0.8791,2.6111,306.0000,0.0000
Agent,1011,2235934,1,goal,1.1284,7.2874,2.6018,0.5215,0.0000,0.1949,0.9512,5.0000,41.0000,0.0000
Agent,1012,2236391,1,goal,0.1494,28.0673,0.6201,0.1251,0.0000,1.3806,0.9234,2.3235,457.0000,0.0000
Agent,1013,2236620,1,goal,-0.9190,15.2768,1.0301,0.2393,0.0000,1.6961,0.8996,3.0455,229.0000,0.0000
Agent,1014,2236664,1,goal,8.9073,41.8676,3.8399,0.6136,0.0000,0.3046,0.9545,3.0000,44.0000,0.0000
Agent,1015,2236962,1,goal,0.6176,13.8284,0.8277,0.1849,0.0000,1.5470,0.8859,2.3939,298.0000,0.0000
Agent,1016,2237210,1,goal,0.5974,4.7291,0.1655,0.0538,0.0000,1.3919,0.9032,2.5652,248.0000,0.0000
Agent,1017,2237548,1,goal,0.3939,35.0607,0.9701,0.2819,0.0000,1.6563,0.8994,3.0303,338.0000,0.0000
Agent,1018,2238483,1,goal,0.2820,19.4309,0.2915,0.0509,0.0000,1.7794,0.8834,2.5926,935.0000,0.0000
