agent_id,episode_id,training_step,success,end_reason,episode_reward,episode_length,time_to_goal,start_block_goal_distance,final_block_goal_distance,normalized_block_progress,final_goal_error,start_block_x,start_block_y,start_block_z,end_block_x,end_block_y,end_block_z,goal_x,goal_y,goal_z
Agent,568,2217756,0,timeout,-0.9999,5000,-1,9.8594,13.8721,-0.4070,13.8721,2.9151,1.0000,6.2139,3.7728,0.3750,-12.1253,10.5000,-0.0300,-0.0002
Agent,569,2222756,0,timeout,-0.9999,5000,-1,7.5889,13.1933,-0.7385,13.1933,3.8634,1.0000,4.0497,12.0028,0.3750,5.0377,0.0002,-0.0300,10.5000
Agent,570,2227756,0,timeout,-0.9999,5000,-1,16.2386,22.6313,-0.3937,22.6313,-5.6543,1.0000,-1.2932,-12.1250,0.3750,-0.3481,10.5000,-0.0300,-0.0002
Agent,571,2232756,0,timeout,-0.9999,5000,-1,15.2515,23.8062,-0.5609,23.8062,-4.6471,1.0000,-1.4532,-9.9845,0.3750,12.1224,10.5000,-0.0300,-0.0002
Agent,572,2237756,0,timeout,-0.9999,5000,-1,8.2621,23.4448,-1.8376,23.4448,2.7041,1.0000,2.7611,-12.1262,0.3750,-9.5610,0.0002,-0.0300,10.5000
Agent,573,2242756,0,timeout,-0.9999,5000,-1,7.2518,24.7205,-2.4089,24.7205,1.5355,1.0000,3.4878,9.9519,0.3750,-12.1252,0.0002,-0.0300,10.5000
Agent,574,2247149,1,goal,4.1214,4393,4393,13.7590,10.2763,0.2531,10.2763,-2.8119,1.0000,-3.3233,8.0087,0.3750,9.9613,10.5000,-0.0300,-0.0002
Agent,575,2252149,0,timeout,-0.9999,5000,-1,11.0722,25.1991,-1.2759,25.1991,0.2771,1.0000,2.3211,12.1260,0.3750,11.0861,-10.5000,-0.0300,0.0002
Agent,576,2253087,1,goal,4.8124,938,938,8.3764,6.3950,0.2365,6.3950,-1.0773,1.0000,-2.2572,-5.8651,0.3750,-7.9830,-0.0002,-0.0300,-10.5000
Agent,577,2253529,1,goal,4.9116,442,442,6.7547,6.7779,-0.0034,6.7779,-4.9243,1.0000,-3.6709,-8.0093,0.3750,-6.2904,-10.5000,-0.0300,0.0002
Agent,578,2258529,0,timeout,-0.9999,5000,-1,10.4467,25.6500,-1.4553,25.6500,0.6408,1.0000,-3.2970,-12.1253,0.3750,12.0768,10.5000,-0.0300,-0.0002
Agent,579,2263529,0,timeout,-0.9999,5000,-1,15.1865,20.9227,-0.3777,20.9227,-4.5420,1.0000,3.9548,-12.1262,0.3750,6.5457,-0.0002,-0.0300,-10.5000
Agent,580,2268529,0,timeout,-0.9999,5000,-1,11.6231,24.6738,-1.1228,24.6738,2.3531,1.0000,-0.8358,10.4286,0.3750,-11.8580,0.0002,-0.0300,10.5000
Agent,581,2273529,0,timeout,-0.9999,5000,-1,16.3293,13.7705,0.1567,13.7705,4.5422,1.0000,5.1510,12.1263,0.3750,-3.9878,-0.0002,-0.0300,-10.5000
Agent,582,2278529,0,timeout,-0.9999,5000,-1,16.6387,22.3581,-0.3437,22.3581,-0.8210,1.0000,6.0865,12.1253,0.3750,8.2801,-0.0002,-0.0300,-10.5000
Agent,583,2280454,1,goal,4.6150,1925,1925,16.4090,8.4138,0.4872,8.4138,2.5101,1.0000,5.6831,8.0163,0.3750,-7.9775,-0.0002,-0.0300,-10.5000
Agent,584,2285454,0,timeout,-0.9999,5000,-1,16.2182,24.4737,-0.5090,24.4737,4.9954,1.0000,4.6756,10.7547,0.3750,-12.1257,-10.5000,-0.0300,0.0002
Agent,585,2290454,0,timeout,-0.9999,5000,-1,8.1741,18.8224,-1.3027,18.8224,4.7671,1.0000,-5.7352,-3.8908,0.3750,-12.1256,10.5000,-0.0300,-0.0002
Agent,586,2291929,1,goal,4.7050,1475,1475,9.8062,10.4650,-0.0672,10.4650,-1.6097,1.0000,-0.8818,10.1490,0.3750,-7.9808,-0.0002,-0.0300,-10.5000
Agent,587,2291970,1,goal,4.9918,41,41,4.8750,3.1258,0.3588,3.1258,0.9840,1.0000,-5.8378,-1.8575,0.3750,-8.0186,-0.0002,-0.0300,-10.5000
Agent,588,2296970,0,timeout,-0.9999,5000,-1,15.6373,22.6232,-0.4467,22.6232,-4.2825,1.0000,-4.9943,-8.5945,0.3750,12.1259,10.5000,-0.0300,-0.0002
Agent,589,2301970,0,timeout,-0.9999,5000,-1,6.6717,23.6310,-2.5420,23.6310,-1.9237,1.0000,-4.1952,-6.8086,0.3750,12.1253,-0.0002,-0.0300,-10.5000
Agent,590,2302064,1,goal,4.9812,94,94,12.0248,5.7658,0.5205,5.7658,-1.4456,1.0000,0.9148,7.9849,0.3750,5.1723,10.5000,-0.0300,-0.0002
Agent,591,2307064,0,timeout,-0.9999,5000,-1,10.8225,22.8310,-1.1096,22.8310,1.3735,1.0000,-5.7250,-12.1251,0.3750,-3.0326,10.5000,-0.0300,-0.0002
Agent,592,2308860,1,goal,4.6408,1796,1796,15.0934,4.0034,0.7348,4.0034,4.1232,1.0000,-3.5931,-8.1713,0.3750,-3.2309,-10.5000,-0.0300,0.0002
Agent,593,2313860,0,timeout,-0.9999,5000,-1,9.5461,24.6777,-1.5851,24.6777,2.2823,1.0000,-4.7475,-11.9253,0.3750,-10.2926,10.5000,-0.0300,-0.0002
Agent,594,2314678,1,goal,4.8364,818,818,5.8561,2.7772,0.5258,2.7772,-5.7337,1.0000,3.2430,-8.1184,0.3750,1.3702,-10.5000,-0.0300,0.0002
Agent,595,2319678,0,timeout,-0.9999,5000,-1,10.2919,18.9987,-0.8460,18.9987,-0.6660,1.0000,2.8558,4.1196,0.3750,-12.1263,-10.5000,-0.0300,0.0002
Agent,596,2324678,0,timeout,-0.9999,5000,-1,7.2234,25.0610,-2.4694,25.0610,2.5242,1.0000,-3.8109,-10.7696,0.3750,12.1255,-0.0002,-0.0300,-10.5000
Agent,597,2329678,0,timeout,-0.9999,5000,-1,17.2549,18.8743,-0.0939,18.8743,6.0785,1.0000,-4.6713,3.9585,0.3750,-12.1253,-10.5000,-0.0300,0.0002
Agent,598,2329718,1,goal,4.9920,40,40,13.5637,9.5356,0.2970,9.5356,3.6395,1.0000,2.5256,9.1976,0.3750,-8.0176,-0.0002,-0.0300,-10.5000
Agent,599,2329753,1,goal,4.9930,35,35,7.5794,3.2911,0.5658,3.2911,0.1138,1.0000,-2.9917,2.2994,0.3750,-8.1807,-0.0002,-0.0300,-10.5000
Agent,600,2331568,1,goal,4.6370,1815,1815,11.8543,2.6310,0.7781,2.6310,-0.1005,1.0000,5.2049,7.9746,0.3750,-0.6169,10.5000,-0.0300,-0.0002
Agent,601,2336568,0,timeout,-0.9999,5000,-1,13.9703,25.0982,-0.7965,25.0982,-4.8871,1.0000,-2.5469,-12.1255,0.3750,-11.4709,0.0002,-0.0300,10.5000
Agent,602,2341568,0,timeout,-0.9999,5000,-1,14.2461,16.0699,-0.1280,16.0699,-6.2481,1.0000,-2.2612,-12.1261,0.3750,-0.0371,0.0002,-0.0300,10.5000
Agent,603,2346568,0,timeout,-0.9999,5000,-1,10.6073,23.5137,-1.2167,23.5137,0.2132,1.0000,2.3736,-9.6605,0.3750,12.0945,10.5000,-0.0300,-0.0002
Agent,604,2350046,1,goal,4.3044,3478,3478,7.4127,4.9100,0.3376,4.9100,5.0624,1.0000,-4.9317,8.0122,0.3750,4.2134,10.5000,-0.0300,-0.0002
Agent,605,2355046,0,timeout,-0.9999,5000,-1,14.7924,22.9632,-0.5524,22.9632,-3.6279,1.0000,-4.2614,-8.9966,0.3750,12.1253,10.5000,-0.0300,-0.0002
Agent,606,2356747,1,goal,4.6598,1701,1701,14.9666,10.4451,0.3021,10.4451,3.4244,1.0000,-5.3897,-7.9742,0.3750,-10.1267,-10.5000,-0.0300,0.0002
Agent,607,2357102,1,goal,4.9290,355,355,12.7757,3.2628,0.7446,3.2628,-1.0405,1.0000,-2.1915,-2.0866,0.3750,8.0248,0.0002,-0.0300,10.5000
Agent,608,2357226,1,goal,4.9752,124,124,15.6672,5.1310,0.6725,5.1310,2.7328,1.0000,4.8926,4.5358,0.3750,-8.1363,-0.0002,-0.0300,-10.5000
Agent,609,2362226,0,timeout,-0.9999,5000,-1,15.5549,22.6958,-0.4591,22.6958,-4.9542,1.0000,-1.4365,-12.1251,0.3750,1.7434,10.5000,-0.0300,-0.0002
Agent,610,2367226,0,timeout,-0.9999,5000,-1,12.3709,13.2211,-0.0687,13.2211,4.2671,1.0000,1.0658,12.1261,0.3750,-5.2480,-0.0002,-0.0300,-10.5000
Agent,611,2372149,1,goal,4.0155,4923,4923,14.1937,6.0398,0.5745,6.0398,-0.9425,1.0000,-3.6248,-5.4810,0.3750,7.9957,0.0002,-0.0300,10.5000
Agent,612,2372518,1,goal,4.9262,369,369,9.3585,5.3289,0.4306,5.3289,1.9934,1.0000,3.7627,7.9730,0.3750,4.6738,10.5000,-0.0300,-0.0002
Agent,613,2377518,0,timeout,-0.9999,5000,-1,16.3591,15.4584,0.0551,15.4584,-5.4352,1.0000,-3.5537,0.9200,0.3750,12.1250,10.5000,-0.0300,-0.0002
Agent,614,2382518,0,timeout,-0.9999,5000,-1,14.9640,23.4135,-0.5647,23.4135,-4.3873,1.0000,1.1092,-12.1263,0.3750,6.0065,10.5000,-0.0300,-0.0002
Agent,615,2383769,1,goal,4.7498,1251,1251,15.7174,5.4384,0.6540,5.4384,-0.0811,1.0000,5.1834,4.9306,0.3750,-8.2418,-0.0002,-0.0300,-10.5000
Agent,616,2385103,1,goal,4.7332,1334,1334,9.8389,8.5353,0.1325,8.5353,-2.0977,1.0000,0.9427,-8.1421,0.3758,7.9725,0.0003,-0.0300,10.5000
Agent,617,2386805,1,goal,4.6596,1702,1702,14.1327,6.7891,0.5196,6.7891,4.4792,1.0000,-2.8645,-6.2891,0.3750,7.9756,0.0003,-0.0300,10.5000
Agent,618,2391805,0,timeout,-0.9999,5000,-1,12.8627,14.3101,-0.1125,14.3101,5.4946,1.0000,-1.0845,-1.9101,0.3750,-3.6762,0.0003,-0.0300,10.5000
Agent,619,2393187,1,goal,4.7236,1382,1382,11.1812,2.6917,0.7593,2.6917,5.1612,1.0000,0.6347,1.1638,0.3750,8.1069,0.0003,-0.0300,10.5000
Agent,620,2398187,0,timeout,-0.9999,5000,-1,8.6748,25.4182,-1.9301,25.4182,5.8227,1.0000,4.1525,11.5760,0.3750,-12.1257,0.0003,-0.0300,10.5000
Agent,621,2403187,0,timeout,-0.9999,5000,-1,14.6318,22.5989,-0.5445,22.5989,5.6994,1.0000,-2.9369,-0.6107,0.3750,-12.0870,0.0003,-0.0300,10.5000
Agent,622,2408187,0,timeout,-0.9999,5000,-1,8.7455,25.5305,-1.9193,25.5305,-3.6653,1.0000,-5.3579,12.1254,0.3750,11.8213,-10.5000,-0.0300,0.0003
Agent,623,2412867,1,goal,4.0641,4680,4680,17.3718,12.3498,0.2891,12.3498,5.7923,1.0000,5.9400,-7.9789,0.3750,-12.0827,-10.5000,-0.0300,0.0003
Agent,624,2413313,1,goal,4.9108,446,446,9.1231,3.9938,0.5622,3.9938,-3.3018,1.0000,2.0581,3.0703,0.3750,7.9778,0.0003,-0.0300,10.5000
Agent,625,2418313,0,timeout,-0.9999,5000,-1,16.5548,23.5171,-0.4206,23.5171,-4.2727,1.0000,5.4608,8.9928,0.3750,11.2258,-0.0003,-0.0300,-10.5000
Agent,626,2423313,0,timeout,-0.9999,5000,-1,14.1973,25.3347,-0.7845,25.3347,-0.4479,1.0000,-3.6527,-11.3914,0.3750,-12.1255,0.0003,-0.0300,10.5000
Agent,627,2428313,0,timeout,-0.9999,5000,-1,11.1037,24.8124,-1.2346,24.8124,3.8589,1.0000,0.1395,-12.1258,0.3750,-11.1437,0.0003,-0.0300,10.5000
Agent,628,2433313,0,timeout,-0.9999,5000,-1,6.3087,25.1552,-2.9874,25.1552,5.4102,1.0000,-3.5826,-12.0421,0.3750,-11.1570,10.5000,-0.0300,-0.0003
Agent,629,2438313,0,timeout,-0.9999,5000,-1,17.1273,24.0407,-0.4036,24.0407,-5.9556,1.0000,-4.6367,-12.1252,0.3750,-8.1175,10.5000,-0.0300,-0.0003
Agent,630,2443313,0,timeout,-0.9999,5000,-1,15.7157,23.1557,-0.4734,23.1557,-5.1714,1.0000,-0.5749,-12.1258,0.3750,4.9082,10.5000,-0.0300,-0.0003
Agent,631,2448313,0,timeout,-0.9999,5000,-1,5.6773,19.7132,-2.4723,19.7132,2.7209,1.0000,-5.6250,-12.1256,0.3750,5.0378,-0.0003,-0.0300,-10.5000
Agent,632,2449249,1,goal,4.8128,936,936,6.0170,2.5577,0.5749,2.5577,4.9583,1.0000,2.1054,8.0174,0.3750,-0.4635,10.5000,-0.0300,-0.0003
Agent,633,2454249,0,timeout,-0.9999,5000,-1,15.5338,24.4979,-0.5771,24.4979,1.8900,1.0000,4.8839,-9.3825,0.3750,12.1264,-0.0003,-0.0300,-10.5000
Agent,634,2459249,0,timeout,-0.9999,5000,-1,6.5546,24.0651,-2.6715,24.0651,4.2255,1.0000,-1.5918,-10.2832,0.3750,-12.1256,10.5000,-0.0300,-0.0003
Agent,635,2459450,1,goal,4.9598,201,201,8.9038,5.4114,0.3922,5.4114,1.7805,1.0000,1.4785,8.0102,0.3750,-4.7878,10.5000,-0.0300,-0.0003
Agent,636,2464450,0,timeout,-0.9999,5000,-1,14.3230,13.1078,0.0848,13.1078,-2.6709,1.0000,-3.5339,-12.1263,0.3750,5.5403,0.0003,-0.0300,10.5000
Agent,637,2464896,1,goal,4.9108,446,446,10.7354,8.2683,0.2298,8.2683,1.7716,1.0000,6.1644,8.2030,0.3750,7.9323,10.5000,-0.0300,-0.0003
Agent,638,2469896,0,timeout,-0.9999,5000,-1,13.6922,22.6582,-0.6548,22.6582,-0.1414,1.0000,-3.1526,-1.4704,0.3750,-12.1068,0.0003,-0.0300,10.5000
Agent,639,2474896,0,timeout,-0.9999,5000,-1,8.6578,23.1205,-1.6705,23.1205,2.5373,1.0000,3.2388,-12.1251,0.3750,-4.7433,10.5000,-0.0300,-0.0003
Agent,640,2479896,0,timeout,-0.9999,5000,-1,14.2862,23.1577,-0.6210,23.1577,-3.7024,1.0000,1.1515,-12.1255,0.3750,4.9192,10.5000,-0.0300,-0.0003
Agent,641,2484896,0,timeout,-0.9999,5000,-1,6.2170,25.4540,-3.0943,25.4540,-1.7753,1.0000,-4.6315,-11.6527,0.3750,12.1266,-0.0003,-0.0300,-10.5000
Agent,642,2489896,0,timeout,-0.9999,5000,-1,9.9862,23.0111,-1.3043,23.0111,-0.6156,1.0000,0.9815,12.1250,0.3750,-4.1778,-10.5000,-0.0300,0.0003
Agent,643,2494896,0,timeout,-0.9999,5000,-1,10.7394,22.7911,-1.1222,22.7911,-4.6916,1.0000,-0.8946,2.7174,0.3750,12.1248,-0.0003,-0.0300,-10.5000
Agent,644,2499896,0,timeout,-0.9999,5000,-1,13.8677,23.3650,-0.6848,23.3650,-2.9829,1.0000,-3.0769,-12.1252,0.3750,-5.8190,10.5000,-0.0300,-0.0003
Agent,1,150,1,goal,4.9700,150,150,16.3479,11.5700,0.2923,11.5700,-5.4086,1.0000,-3.6206,7.9897,0.3750,-11.2871,10.5000,-0.0300,0.0000
Agent,2,274,1,goal,4.9752,124,124,13.6650,8.3712,0.3874,8.3712,5.7891,1.0000,-1.8352,7.9958,0.3750,8.0544,0.0000,-0.0300,10.5000
Agent,3,459,1,goal,4.9630,185,185,15.9281,10.8691,0.3176,10.8691,-0.2756,1.0000,5.3923,-10.5644,0.3750,-7.9769,0.0000,-0.0300,-10.5000
Agent,4,525,1,goal,4.9868,66,66,13.4457,5.9201,0.5597,5.9201,0.2306,1.0000,-2.9042,5.3616,0.3750,8.0228,0.0000,-0.0300,10.5000
Agent,5,594,1,goal,4.9862,69,69,13.8924,6.5444,0.5289,6.5444,-2.0008,1.0000,5.9722,8.1965,0.3750,6.1122,10.5000,-0.0300,0.0000
Agent,1,147,1,goal,4.9706,147,147,15.1923,12.2620,0.1929,12.2620,-4.5518,1.0000,1.7854,7.9992,0.3750,11.9975,10.5000,-0.0300,0.0000
Agent,2,246,1,goal,4.9802,99,99,8.7538,8.5536,0.0229,8.5536,-4.0470,1.0000,2.8065,-8.1722,0.3750,8.0068,0.0000,-0.0300,10.5000
Agent,3,322,1,goal,4.9848,76,76,11.4402,6.4215,0.4387,6.4215,2.5232,1.0000,-0.6108,5.9057,0.3750,8.0111,0.0000,-0.0300,10.5000
Agent,4,447,1,goal,4.9750,125,125,16.7375,12.3925,0.2596,12.3925,6.2057,1.0000,-0.0340,-7.9713,0.3750,-12.1250,-10.5000,-0.0300,0.0000
Agent,5,548,1,goal,4.9798,101,101,12.7551,11.2929,0.1146,11.2929,1.3046,1.0000,-4.7203,-7.9805,0.3750,-11.0008,-10.5000,-0.0300,0.0000
Agent,6,610,1,goal,4.9876,62,62,12.6791,4.1007,0.6766,4.1007,2.1263,1.0000,0.5253,-7.9935,0.3750,3.2201,-10.5000,-0.0300,0.0000
Agent,1,45,1,goal,4.9910,45,45,13.1044,3.3916,0.7412,3.3916,-3.3438,1.0000,-2.1287,-2.4209,0.3750,8.1594,0.0000,-0.0300,10.5000
Agent,2,91,1,goal,4.9908,46,46,12.6660,3.1537,0.7510,3.1537,-1.7069,1.0000,-3.2186,8.0898,0.3750,-1.9932,10.5000,-0.0300,0.0000
Agent,3,226,1,goal,4.9730,135,135,7.7835,2.8710,0.6311,2.8710,-4.1382,1.0000,-3.9887,1.3038,0.3750,-7.9744,0.0000,-0.0300,-10.5000
Agent,4,286,1,goal,4.9880,60,60,9.1672,2.5651,0.7202,2.5651,1.4071,1.0000,0.5434,7.9719,0.3750,-0.1555,10.5000,-0.0300,0.0000
Agent,5,469,1,goal,4.9634,183,183,10.5613,5.1924,0.5084,5.1924,-6.0584,1.0000,-1.9107,-4.5353,0.3750,-8.0044,0.0000,-0.0300,-10.5000
Agent,6,598,1,goal,4.9742,129,129,8.9456,8.4786,0.0522,8.4786,-5.4992,1.0000,-3.5199,-8.0826,0.3750,-7.9713,0.0000,-0.0300,-10.5000
Agent,7,628,1,goal,4.9940,30,30,5.0548,2.6390,0.4779,2.6390,0.8321,1.0000,-5.6217,0.7346,0.3750,-7.9978,0.0000,-0.0300,-10.5000
Agent,1,44,1,goal,4.9912,44,44,6.4073,3.5322,0.4487,3.5322,2.6634,1.0000,4.7642,2.4719,0.3750,8.0096,0.0000,-0.0300,10.5000
Agent,2,163,1,goal,4.9762,119,119,11.1491,9.9797,0.1049,9.9797,0.7604,1.0000,5.3276,8.0460,0.3750,9.6648,10.5000,-0.0300,0.0000
Agent,3,406,1,goal,4.9514,243,243,16.9789,11.1834,0.3413,11.1834,-6.1259,1.0000,-3.2863,8.0068,0.3750,10.8944,10.5000,-0.0300,0.0000
Agent,4,876,1,goal,4.9060,470,470,9.2091,6.6082,0.2824,6.6082,-3.7985,1.0000,6.2319,-8.0181,0.3750,6.1110,-10.5000,-0.0300,0.0000
Agent,5,944,1,goal,4.9864,68,68,10.3327,7.5152,0.2727,7.5152,3.6882,1.0000,-0.9031,7.0654,0.3750,-7.9713,0.0000,-0.0300,-10.5000
Agent,6,1029,1,goal,4.9830,85,85,11.9343,7.0937,0.4056,7.0937,-0.9148,1.0000,3.3272,7.9829,0.3750,6.6197,10.5000,-0.0300,0.0000
Agent,7,1151,1,goal,4.9756,122,122,13.7100,9.8240,0.2834,9.8240,3.0893,1.0000,1.4939,-7.9812,0.3750,9.4870,-10.5000,-0.0300,0.0000
Agent,8,1448,1,goal,4.9406,297,297,16.2700,8.5956,0.4717,8.5956,1.2816,1.0000,5.6867,8.2086,0.3750,-7.9823,0.0000,-0.0300,-10.5000
Agent,9,1512,1,goal,4.9872,64,64,11.6296,7.0311,0.3954,7.0311,0.1178,1.0000,5.1376,8.0125,0.3750,6.5639,10.5000,-0.0300,0.0000
Agent,10,1586,1,goal,4.9852,74,74,7.5750,11.0408,-0.4575,11.0408,-3.7664,1.0000,3.3135,-8.1216,0.3750,10.7740,-10.5000,-0.0300,0.0000
Agent,11,1645,1,goal,4.9882,59,59,10.3274,2.4310,0.7646,2.4310,-1.3480,1.0000,-4.6729,-8.1667,0.3750,-0.5489,-10.5000,-0.0300,0.0000
Agent,12,1713,1,goal,4.9864,68,68,11.0116,9.0177,0.1811,9.0177,-0.2847,1.0000,-1.9709,8.1528,0.3750,-8.6975,10.5000,-0.0300,0.0000
Agent,13,1822,1,goal,4.9782,109,109,12.7942,12.0779,0.0560,12.0779,-2.9040,1.0000,1.9176,-11.8066,0.3750,-7.9865,0.0000,-0.0300,-10.5000
Agent,14,1891,1,goal,4.9862,69,69,10.3987,6.4629,0.3785,6.4629,-1.1952,1.0000,4.5269,-8.0047,0.3750,5.9480,-10.5000,-0.0300,0.0000
Agent,15,1965,1,goal,4.9852,74,74,7.9827,4.9442,0.3806,4.9442,-2.9183,1.0000,-2.2759,-7.9868,0.3750,-4.2385,-10.5000,-0.0300,0.0000
Agent,16,2044,1,goal,4.9842,79,79,11.8538,5.0586,0.5732,5.0586,-4.0158,1.0000,-0.6051,-4.3872,0.3750,8.0144,0.0000,-0.0300,10.5000
Agent,17,2137,1,goal,4.9814,93,93,14.5339,4.6401,0.6807,4.6401,3.5809,1.0000,3.4496,-7.9809,0.3750,3.8756,-10.5000,-0.0300,0.0000
Agent,18,2257,1,goal,4.9760,120,120,15.8943,2.6275,0.8347,2.6275,4.2133,1.0000,-4.7910,-0.6913,0.3750,7.9976,0.0000,-0.0300,10.5000
Agent,19,2322,1,goal,4.9870,65,65,10.4135,6.6116,0.3651,6.6116,-0.8003,1.0000,-3.6466,-7.9945,0.3750,-6.1050,-10.5000,-0.0300,0.0000
Agent,20,2392,1,goal,4.9860,70,70,13.1329,5.6786,0.5676,5.6786,0.8872,1.0000,2.5623,5.0904,0.3750,-8.0160,0.0000,-0.0300,-10.5000
Agent,21,2461,1,goal,4.9862,69,69,16.5261,10.0158,0.3939,10.0158,5.1390,1.0000,-5.2416,-8.1784,0.3750,-9.7346,-10.5000,-0.0300,0.0000
Agent,22,2556,1,goal,4.9810,95,95,9.7097,3.2465,0.6656,3.2465,-3.8495,1.0000,-1.6457,-2.0545,0.3750,-8.0192,0.0000,-0.0300,-10.5000
Agent,23,2642,1,goal,4.9828,86,86,16.3133,6.6995,0.5893,6.6995,5.7762,1.0000,0.3838,-8.0297,0.3750,6.2143,-10.5000,-0.0300,0.0000
Agent,24,2698,1,goal,4.9888,56,56,9.3262,2.8473,0.6947,2.8473,-0.7533,1.0000,1.2615,-1.2667,0.3750,7.9823,0.0000,-0.0300,10.5000
Agent,25,2760,1,goal,4.9876,62,62,15.9757,3.8703,0.7577,3.8703,0.3340,1.0000,5.4389,2.9222,0.3750,-7.9947,0.0000,-0.0300,-10.5000
Agent,26,2829,1,goal,4.9862,69,69,13.6717,8.9354,0.3464,8.9354,-3.6188,1.0000,2.6438,-8.6205,0.3750,-8.1839,0.0000,-0.0300,-10.5000
Agent,27,2937,1,goal,4.9784,108,108,8.6272,2.8574,0.6688,2.8574,-2.7797,1.0000,3.7100,-8.1382,0.3750,1.5565,-10.5000,-0.0300,0.0000
Agent,28,3021,1,goal,4.9832,84,84,14.2406,4.8181,0.6617,4.8181,-3.6571,1.0000,-1.1446,8.0188,0.3750,-4.1102,10.5000,-0.0300,0.0000
Agent,29,3338,1,goal,4.9366,317,317,16.4221,11.3848,0.3067,11.3848,2.6069,1.0000,5.6811,11.0991,0.3750,-7.9983,0.0000,-0.0300,-10.5000
Agent,30,3424,1,goal,4.9828,86,86,14.4968,10.3149,0.2885,10.3149,2.6162,1.0000,-6.0879,-7.9894,0.3750,-9.9964,-10.5000,-0.0300,0.0000
Agent,31,3547,1,goal,4.9754,123,123,5.8382,2.6449,0.5470,2.6449,0.0229,1.0000,-4.7534,-0.7313,0.3750,-7.9906,0.0000,-0.0300,-10.5000
Agent,32,3674,1,goal,4.9746,127,127,16.1408,8.3994,0.4796,8.3994,-5.4144,1.0000,-2.4890,8.0243,0.3750,8.0160,10.5000,-0.0300,0.0000
Agent,33,3746,1,goal,4.9856,72,72,6.6481,4.4237,0.3346,4.4237,3.5155,1.0000,-4.9523,3.7570,0.3750,-8.2000,0.0000,-0.0300,-10.5000
Agent,34,3867,1,goal,4.9758,121,121,16.8025,7.9312,0.5280,7.9312,-5.1863,1.0000,-5.9332,7.9975,0.3750,-7.5151,10.5000,-0.0300,0.0000
Agent,35,3952,1,goal,4.9830,85,85,8.5274,2.6494,0.6893,2.6494,-2.5907,1.0000,-2.4412,-0.7900,0.3750,-8.0037,0.0000,-0.0300,-10.5000
Agent,36,4002,1,goal,4.9900,50,50,10.0811,4.4703,0.5566,4.4703,-1.4801,1.0000,4.3828,-7.9926,0.3750,3.6787,-10.5000,-0.0300,0.0000
Agent,37,4093,1,goal,4.9818,91,91,11.1095,7.8962,0.2892,7.8962,-5.0474,1.0000,0.6570,-7.4765,0.3750,7.9923,0.0000,-0.0300,10.5000
Agent,38,4172,1,goal,4.9842,79,79,14.4416,4.5990,0.6815,4.5990,-3.9141,1.0000,3.3628,-3.9417,0.3750,-8.1654,0.0000,-0.0300,-10.5000
Agent,39,4403,1,goal,4.9538,231,231,15.3554,6.5925,0.5707,6.5925,-1.4505,1.0000,4.7520,6.0906,0.3750,-8.0097,0.0000,-0.0300,-10.5000
Agent,40,4491,1,goal,4.9824,88,88,7.8753,3.4195,0.5658,3.4195,2.8838,1.0000,-1.7185,8.1624,0.3750,2.4626,10.5000,-0.0300,0.0000
Agent,41,4614,1,goal,4.9754,123,123,16.6713,2.5368,0.8478,2.5368,6.0261,1.0000,-1.9383,-7.9971,0.3750,0.0831,-10.5000,-0.0300,0.0000
Agent,42,4705,1,goal,4.9818,91,91,12.0099,2.7224,0.7733,2.7224,-1.6752,1.0000,-1.3478,-1.0410,0.3750,8.0173,0.0000,-0.0300,10.5000
Agent,43,4983,1,goal,4.9444,278,278,11.3217,12.1495,-0.0731,12.1495,4.8408,1.0000,-0.3173,11.8876,0.3750,-8.0239,0.0000,-0.0300,-10.5000
Agent,44,5025,1,goal,4.9916,42,42,7.4647,4.1463,0.4445,4.1463,3.1772,1.0000,-1.0184,8.0161,0.3750,-3.2951,10.5000,-0.0300,0.0000
Agent,45,5135,1,goal,4.9780,110,110,15.9881,9.0903,0.4314,9.0903,-5.3833,1.0000,1.5096,8.0142,0.3750,-8.7344,10.5000,-0.0300,0.0000
Agent,46,5281,1,goal,4.9708,146,146,16.0642,12.3924,0.2286,12.3924,-5.4914,1.0000,-1.1290,7.9717,0.3750,12.1250,10.5000,-0.0300,0.0000
Agent,47,5356,1,goal,4.9850,75,75,10.8210,5.4004,0.5009,5.4004,4.3864,1.0000,-0.6617,4.7745,0.3750,-8.0091,0.0000,-0.0300,-10.5000
Agent,48,5438,1,goal,4.9836,82,82,12.6215,3.3116,0.7376,3.3116,-2.0097,1.0000,-1.9178,-2.1618,0.3750,8.0243,0.0000,-0.0300,10.5000
Agent,49,5534,1,goal,4.9808,96,96,10.8076,6.2381,0.4228,6.2381,-2.1953,1.0000,-0.0321,-5.7038,0.3750,8.0068,0.0000,-0.0300,10.5000
Agent,50,5615,1,goal,4.9838,81,81,11.8304,2.9887,0.7474,2.9887,1.2388,1.0000,-1.0475,-8.0311,0.3750,-1.6348,-10.5000,-0.0300,0.0000
Agent,51,5685,1,goal,4.9860,70,70,15.1045,6.0642,0.5985,6.0642,4.0851,1.0000,3.7896,-7.9967,0.3750,5.5085,-10.5000,-0.0300,0.0000
Agent,52,5816,1,goal,4.9738,131,131,13.3242,3.1133,0.7663,3.1133,3.2706,1.0000,-2.3754,-1.7796,0.3750,7.9778,0.0000,-0.0300,10.5000
