agent_id,episode_id,training_step,success,end_reason,start_block_goal_distance,final_block_goal_distance,normalized_block_progress,progress_rate,final_goal_error
Agent,725,1939009,1,goal,17.6761,9.4744,0.4640,0.0004,9.4744
Agent,726,1944009,0,timeout,15.3473,25.6455,-0.6710,-0.0001,25.6455
Agent,727,1944217,1,goal,11.2622,7.9571,0.2935,0.0014,7.9571
Agent,728,1944765,1,goal,7.8675,10.6958,-0.3595,-0.0007,10.6958
Agent,729,1945153,1,goal,14.7059,11.6416,0.2084,0.0005,11.6416
Agent,730,1945957,1,goal,9.8085,2.5949,0.7354,0.0009,2.5949
Agent,731,1950957,0,timeout,15.2565,25.6721,-0.6827,-0.0001,25.6721
Agent,732,1955957,0,timeout,10.3984,23.2451,-1.2355,-0.0002,23.2451
Agent,733,1960957,0,timeout,9.4971,25.6703,-1.7030,-0.0003,25.6703
Agent,734,1961644,1,goal,13.9368,10.9827,0.2120,0.0003,10.9827
Agent,735,1964136,1,goal,10.6939,12.3911,-0.1587,-0.0001,12.3911
Agent,736,1964232,1,goal,9.0173,3.8745,0.5703,0.0059,3.8745
Agent,737,1964760,1,goal,12.5534,2.5583,0.7962,0.0015,2.5583
Agent,738,1964988,1,goal,16.3831,6.5855,0.5980,0.0026,6.5855
Agent,739,1969988,0,timeout,15.1463,25.6703,-0.6948,-0.0001,25.6703
Agent,740,1970064,1,goal,11.5372,5.4873,0.5244,0.0069,5.4873
Agent,741,1973848,1,goal,12.5178,8.2614,0.3400,0.0001,8.2614
Agent,742,1973881,1,goal,8.1336,2.5587,0.6854,0.0208,2.5587
Agent,743,1973956,1,goal,10.6660,6.9152,0.3517,0.0047,6.9152
Agent,744,1974079,1,goal,7.1478,7.9833,-0.1169,-0.0010,7.9833
Agent,745,1977787,1,goal,16.9631,11.7891,0.3050,0.0001,11.7891
Agent,746,1977840,1,goal,7.6952,5.6106,0.2709,0.0051,5.6106
Agent,747,1978010,1,goal,15.2381,9.0239,0.4078,0.0024,9.0239
Agent,748,1983010,0,timeout,9.6836,25.6712,-1.6510,-0.0003,25.6712
Agent,749,1983138,1,goal,4.8228,3.2421,0.3277,0.0026,3.2421
Agent,750,1983374,1,goal,8.9951,3.7912,0.5785,0.0025,3.7912
Agent,751,1983568,1,goal,10.4420,5.2341,0.4987,0.0026,5.2341
Agent,752,1983791,1,goal,10.4744,10.3510,0.0118,0.0001,10.3510
Agent,753,1988791,0,timeout,15.1696,25.6697,-0.6922,-0.0001,25.6697
Agent,754,1988834,1,goal,8.2713,3.2999,0.6010,0.0140,3.2999
Agent,755,1989023,1,goal,12.1439,11.9019,0.0199,0.0001,11.9019
Agent,756,1989795,1,goal,17.0817,12.1695,0.2876,0.0004,12.1695
Agent,757,1989840,1,goal,11.4921,7.2579,0.3684,0.0082,7.2579
Agent,758,1990022,1,goal,14.0217,8.0751,0.4241,0.0023,8.0751
Agent,759,1991368,1,goal,6.4320,11.9102,-0.8517,-0.0006,11.9102
Agent,760,1991597,1,goal,9.9929,9.3579,0.0635,0.0003,9.3579
Agent,761,1992332,1,goal,14.7217,11.8457,0.1954,0.0003,11.8457
Agent,762,1992652,1,goal,13.6201,11.8996,0.1263,0.0004,11.8996
Agent,763,1993219,1,goal,14.2158,12.0872,0.1497,0.0003,12.0872
Agent,764,1993401,1,goal,10.4518,4.2957,0.5890,0.0032,4.2957
Agent,765,1993672,1,goal,11.3372,9.5976,0.1534,0.0006,9.5976
Agent,766,1993845,1,goal,8.9886,11.6687,-0.2982,-0.0017,11.6687
Agent,767,1993910,1,goal,8.2644,5.3783,0.3492,0.0054,5.3783
Agent,768,1994334,1,goal,9.9713,9.5295,0.0443,0.0001,9.5295
Agent,769,1994503,1,goal,11.8544,12.0267,-0.0145,-0.0001,12.0267
Agent,770,1994671,1,goal,10.7526,4.6638,0.5663,0.0034,4.6638
Agent,771,1994720,1,goal,8.0777,6.6778,0.1733,0.0035,6.6778
Agent,772,1995522,1,goal,10.5452,12.2201,-0.1588,-0.0002,12.2201
Agent,773,1995583,1,goal,5.7599,5.3253,0.0755,0.0012,5.3253
Agent,774,2000583,0,timeout,14.6041,25.6720,-0.7579,-0.0002,25.6720
Agent,775,2005583,0,timeout,16.3860,25.6720,-0.5667,-0.0001,25.6720
Agent,776,2010583,0,timeout,15.7033,25.6724,-0.6348,-0.0001,25.6724
Agent,777,2010655,1,goal,7.6588,3.2919,0.5702,0.0079,3.2919
Agent,778,2010907,1,goal,9.5538,12.3921,-0.2971,-0.0012,12.3921
Agent,779,2011684,1,goal,14.6395,7.2579,0.5042,0.0006,7.2579
Agent,780,2011720,1,goal,6.8658,3.9827,0.4199,0.0117,3.9827
Agent,781,2011854,1,goal,7.4594,11.9303,-0.5994,-0.0045,11.9303
Agent,782,2011902,1,goal,8.5481,3.1985,0.6258,0.0130,3.1985
Agent,783,2012085,1,goal,11.5418,10.3797,0.1007,0.0006,10.3797
Agent,784,2012178,1,goal,5.0552,8.0261,-0.5877,-0.0063,8.0261
Agent,785,2012259,1,goal,11.8447,2.5707,0.7830,0.0097,2.5707
Agent,786,2012308,1,goal,8.6042,3.0941,0.6404,0.0131,3.0941
Agent,787,2012371,1,goal,10.6866,2.8307,0.7351,0.0117,2.8307
Agent,788,2012667,1,goal,10.7609,7.4841,0.3045,0.0010,7.4841
Agent,789,2017667,0,timeout,15.1005,25.6708,-0.7000,-0.0001,25.6708
Agent,790,2018135,1,goal,14.9386,9.5639,0.3598,0.0008,9.5639
Agent,791,2022976,1,goal,15.7086,9.8750,0.3714,0.0001,9.8750
Agent,792,2023094,1,goal,14.7696,11.3652,0.2305,0.0020,11.3652
Agent,793,2028094,0,timeout,10.8721,25.6720,-1.3613,-0.0003,25.6720
Agent,794,2028244,1,goal,10.6132,3.8174,0.6403,0.0043,3.8174
Agent,795,2028433,1,goal,15.5961,8.7520,0.4388,0.0023,8.7520
Agent,796,2029056,1,goal,7.2235,9.5382,-0.3204,-0.0005,9.5382
Agent,797,2029642,1,goal,10.5772,9.9916,0.0554,0.0001,9.9916
Agent,798,2029955,1,goal,10.5625,9.5576,0.0951,0.0003,9.5576
Agent,799,2030200,1,goal,5.8978,7.0545,-0.1961,-0.0008,7.0545
Agent,800,2030307,1,goal,7.4746,5.5189,0.2616,0.0024,5.5189
Agent,801,2030351,1,goal,6.3379,3.6672,0.4214,0.0096,3.6672
Agent,802,2031865,1,goal,13.0517,3.4744,0.7338,0.0005,3.4744
Agent,803,2031925,1,goal,9.0964,2.5431,0.7204,0.0120,2.5431
Agent,804,2032005,1,goal,7.9048,2.6328,0.6669,0.0083,2.6328
Agent,805,2032071,1,goal,6.1747,3.5355,0.4274,0.0065,3.5355
Agent,806,2037071,0,timeout,9.4341,25.5230,-1.7054,-0.0003,25.5230
Agent,807,2037242,1,goal,12.9224,12.3508,0.0442,0.0003,12.3508
Agent,808,2037572,1,goal,8.3630,11.6276,-0.3904,-0.0012,11.6276
Agent,809,2037679,1,goal,9.2621,10.1479,-0.0956,-0.0009,10.1479
Agent,810,2038067,1,goal,9.3081,7.7979,0.1623,0.0004,7.7979
Agent,811,2038567,1,goal,11.6781,11.9714,-0.0251,-0.0001,11.9714
Agent,812,2038934,1,goal,15.4516,7.4680,0.5167,0.0014,7.4680
Agent,813,2039421,1,goal,12.5452,10.6076,0.1544,0.0003,10.6076
Agent,814,2040885,1,goal,11.8750,8.1046,0.3175,0.0002,8.1046
Agent,815,2044465,1,goal,7.4607,12.3907,-0.6608,-0.0002,12.3907
Agent,816,2044802,1,goal,13.1951,9.6137,0.2714,0.0008,9.6137
Agent,817,2045416,1,goal,15.7212,5.1706,0.6711,0.0011,5.1706
Agent,818,2047549,1,goal,12.3314,6.2819,0.4906,0.0002,6.2819
Agent,819,2047592,1,goal,6.6563,2.7588,0.5855,0.0136,2.7588
Agent,820,2048087,1,goal,5.8150,9.7764,-0.6812,-0.0014,9.7764
Agent,821,2048664,1,goal,14.0073,11.2224,0.1988,0.0003,11.2224
Agent,822,2049659,1,goal,17.2154,10.4515,0.3929,0.0004,10.4515
Agent,823,2050112,1,goal,16.4420,11.5959,0.2947,0.0007,11.5959
Agent,824,2050185,1,goal,5.7181,4.1541,0.2735,0.0037,4.1541
Agent,825,2050430,1,goal,9.7313,5.8887,0.3949,0.0016,5.8887
Agent,826,2050575,1,goal,11.9673,7.0439,0.4114,0.0028,7.0439
Agent,827,2055575,0,timeout,13.8488,25.6689,-0.8535,-0.0002,25.6689
Agent,828,2055720,1,goal,7.5283,4.4339,0.4110,0.0028,4.4339
Agent,829,2055782,1,goal,5.4900,3.6166,0.3412,0.0055,3.6166
Agent,830,2056175,1,goal,14.0465,3.4161,0.7568,0.0019,3.4161
Agent,831,2056570,1,goal,12.6243,11.7900,0.0661,0.0002,11.7900
Agent,832,2057107,1,goal,10.0303,10.8909,-0.0858,-0.0002,10.8909
Agent,833,2057730,1,goal,16.1738,8.9594,0.4461,0.0007,8.9594
Agent,834,2058070,1,goal,11.0794,11.1810,-0.0092,0.0000,11.1810
Agent,835,2058410,1,goal,11.6520,11.2874,0.0313,0.0001,11.2874
Agent,836,2063410,0,timeout,14.5383,25.6720,-0.7658,-0.0002,25.6720
Agent,837,2063555,1,goal,5.3571,2.6858,0.4986,0.0034,2.6858
Agent,838,2063722,1,goal,11.9753,6.0065,0.4984,0.0030,6.0065
Agent,839,2068722,0,timeout,13.6791,25.6712,-0.8767,-0.0002,25.6712
Agent,840,2068944,1,goal,13.7037,10.1234,0.2613,0.0012,10.1234
Agent,841,2069295,1,goal,9.2053,6.3090,0.3146,0.0009,6.3090
Agent,842,2069372,1,goal,7.9648,2.5322,0.6821,0.0089,2.5322
Agent,843,2069436,1,goal,9.2562,11.2622,-0.2167,-0.0034,11.2622
Agent,844,2070428,1,goal,15.4355,7.0343,0.5443,0.0005,7.0343
Agent,845,2070855,1,goal,5.2455,6.7265,-0.2823,-0.0007,6.7265
Agent,846,2071129,1,goal,13.5563,6.7491,0.5021,0.0018,6.7491
Agent,847,2071601,1,goal,13.5415,11.4621,0.1536,0.0003,11.4621
Agent,848,2071864,1,goal,13.0941,4.0951,0.6873,0.0026,4.0951
Agent,849,2072950,1,goal,17.0876,12.3890,0.2750,0.0003,12.3890
Agent,850,2074671,1,goal,12.9984,9.8448,0.2426,0.0001,9.8448
Agent,851,2079671,0,timeout,17.7243,25.6720,-0.4484,-0.0001,25.6720
Agent,852,2079795,1,goal,13.2264,2.7754,0.7902,0.0064,2.7754
Agent,853,2080249,1,goal,16.3517,10.2872,0.3709,0.0008,10.2872
Agent,854,2082431,1,goal,11.2598,12.1421,-0.0784,0.0000,12.1421
Agent,855,2082619,1,goal,11.3231,5.8405,0.4842,0.0026,5.8405
Agent,856,2085512,1,goal,5.6171,8.1524,-0.4514,-0.0002,8.1524
Agent,857,2085634,1,goal,5.6155,2.6792,0.5229,0.0043,2.6792
Agent,858,2085766,1,goal,10.3344,10.8113,-0.0461,-0.0003,10.8113
Agent,859,2086316,1,goal,16.9552,7.7967,0.5402,0.0010,7.7967
Agent,860,2086685,1,goal,15.8901,10.5641,0.3352,0.0009,10.5641
Agent,861,2086739,1,goal,6.9639,7.4258,-0.0663,-0.0012,7.4258
Agent,862,2087219,1,goal,7.6577,8.9952,-0.1747,-0.0004,8.9952
Agent,863,2092219,0,timeout,15.9431,25.6721,-0.6102,-0.0001,25.6721
Agent,864,2092532,1,goal,11.3709,10.4555,0.0805,0.0003,10.4555
Agent,865,2094176,1,goal,9.8320,7.7664,0.2101,0.0001,7.7664
Agent,866,2094718,1,goal,8.4413,10.8532,-0.2857,-0.0005,10.8532
Agent,867,2094933,1,goal,7.3756,3.1994,0.5662,0.0026,3.1994
Agent,868,2095302,1,goal,16.0918,12.0243,0.2528,0.0007,12.0243
Agent,869,2095369,1,goal,9.1499,7.7748,0.1503,0.0022,7.7748
Agent,870,2095524,1,goal,7.5026,7.8076,-0.0406,-0.0003,7.8076
Agent,871,2095648,1,goal,10.4674,9.5344,0.0891,0.0007,9.5344
Agent,872,2096525,1,goal,15.3890,8.3159,0.4596,0.0005,8.3159
Agent,873,2096960,1,goal,15.4788,6.8013,0.5606,0.0013,6.8013
Agent,874,2097821,1,goal,16.3988,7.8169,0.5233,0.0006,7.8169
Agent,875,2097989,1,goal,12.7516,4.7209,0.6298,0.0037,4.7209
Agent,876,2098172,1,goal,11.5608,7.1625,0.3804,0.0021,7.1625
Agent,877,2098229,1,goal,9.9064,6.4459,0.3493,0.0061,6.4459
Agent,878,2103229,0,timeout,10.2792,25.6721,-1.4975,-0.0003,25.6721
Agent,879,2103361,1,goal,8.3104,3.2092,0.6138,0.0047,3.2092
Agent,880,2104515,1,goal,14.4997,3.0321,0.7909,0.0007,3.0321
Agent,881,2104782,1,goal,6.4789,8.9799,-0.3860,-0.0014,8.9799
Agent,882,2104867,1,goal,7.4146,5.5037,0.2577,0.0030,5.5037
Agent,883,2106134,1,goal,13.2034,6.8432,0.4817,0.0004,6.8432
Agent,884,2106524,1,goal,16.5251,8.7787,0.4688,0.0012,8.7787
Agent,885,2106754,1,goal,15.2109,2.9179,0.8082,0.0035,2.9179
Agent,886,2106786,1,goal,7.6007,6.0064,0.2097,0.0066,6.0064
Agent,887,2107104,1,goal,8.0917,5.6971,0.2959,0.0009,5.6971
Agent,888,2107441,1,goal,9.7436,7.7859,0.2009,0.0006,7.7859
Agent,889,2107494,1,goal,12.4849,3.5819,0.7131,0.0135,3.5819
Agent,890,2108150,1,goal,13.6101,4.5634,0.6647,0.0010,4.5634
Agent,891,2108225,1,goal,6.6916,5.7683,0.1380,0.0018,5.7683
Agent,892,2110068,1,goal,10.3055,6.6376,0.3559,0.0002,6.6376
Agent,893,2110613,1,goal,11.6141,11.0988,0.0444,0.0001,11.0988
Agent,894,2110685,1,goal,7.7840,2.8283,0.6367,0.0088,2.8283
Agent,895,2112387,1,goal,10.3458,12.3848,-0.1971,-0.0001,12.3848
Agent,896,2112654,1,goal,9.4098,2.6805,0.7151,0.0027,2.6805
Agent,897,2114101,1,goal,16.0281,10.9530,0.3166,0.0002,10.9530
Agent,898,2114455,1,goal,5.3710,10.8950,-1.0285,-0.0029,10.8950
Agent,899,2117508,1,goal,10.5131,10.9400,-0.0406,0.0000,10.9400
Agent,900,2117659,1,goal,10.4152,8.7346,0.1614,0.0011,8.7346
Agent,901,2117716,1,goal,5.7931,6.0956,-0.0522,-0.0009,6.0956
Agent,902,2118353,1,goal,10.7942,10.6489,0.0135,0.0000,10.6489
Agent,903,2118496,1,goal,9.1317,3.3143,0.6371,0.0045,3.3143
Agent,904,2119755,1,goal,10.0173,8.7097,0.1305,0.0001,8.7097
Agent,905,2119801,1,goal,9.3940,2.5571,0.7278,0.0158,2.5571
Agent,906,2120430,1,goal,17.5087,11.9940,0.3150,0.0005,11.9940
Agent,907,2121497,1,goal,15.7988,6.3822,0.5960,0.0006,6.3822
Agent,908,2121816,1,goal,11.4085,10.8808,0.0463,0.0001,10.8808
Agent,909,2126816,0,timeout,10.7625,25.6717,-1.3853,-0.0003,25.6717
Agent,910,2127500,1,goal,15.0681,10.5153,0.3021,0.0004,10.5153
Agent,911,2127654,1,goal,11.6361,3.1183,0.7320,0.0048,3.1183
Agent,912,2128061,1,goal,11.7489,11.9762,-0.0194,0.0000,11.9762
Agent,913,2128512,1,goal,15.0350,5.5596,0.6302,0.0014,5.5596
Agent,914,2129294,1,goal,15.4799,11.7452,0.2413,0.0003,11.7452
Agent,915,2129599,1,goal,12.7482,3.2358,0.7462,0.0024,3.2358
Agent,916,2129871,1,goal,14.1856,5.6443,0.6021,0.0022,5.6443
Agent,917,2134871,0,timeout,13.8823,25.6675,-0.8489,-0.0002,25.6675
Agent,918,2135111,1,goal,11.4750,3.6515,0.6818,0.0028,3.6515
Agent,919,2135691,1,goal,10.2644,8.1487,0.2061,0.0004,8.1487
Agent,920,2135771,1,goal,7.1026,7.3446,-0.0341,-0.0004,7.3446
Agent,921,2135935,1,goal,13.2813,3.7199,0.7199,0.0044,3.7199
Agent,922,2136402,1,goal,17.3534,9.6355,0.4447,0.0010,9.6355
Agent,923,2136618,1,goal,12.3691,8.5174,0.3114,0.0014,8.5174
Agent,924,2141618,0,timeout,11.3552,25.6709,-1.2607,-0.0003,25.6709
Agent,925,2141756,1,goal,10.7630,6.9271,0.3564,0.0026,6.9271
Agent,926,2141865,1,goal,8.8841,11.3388,-0.2763,-0.0025,11.3388
Agent,927,2146865,0,timeout,9.2704,25.6720,-1.7693,-0.0004,25.6720
Agent,928,2147179,1,goal,7.6995,10.5104,-0.3651,-0.0012,10.5104
Agent,929,2147475,1,goal,10.7670,11.2239,-0.0424,-0.0001,11.2239
Agent,930,2147587,1,goal,7.5179,3.1008,0.5875,0.0052,3.1008
Agent,931,2148201,1,goal,15.4254,2.5560,0.8343,0.0014,2.5560
Agent,932,2148631,1,goal,6.7882,6.4865,0.0444,0.0001,6.4865
Agent,933,2148974,1,goal,8.0920,7.8409,0.0310,0.0001,7.8409
Agent,934,2153974,0,timeout,11.4504,17.1200,-0.4951,-0.0001,17.1200
Agent,935,2158974,0,timeout,17.1043,25.6696,-0.5008,-0.0001,25.6696
Agent,936,2159264,1,goal,12.2614,12.0734,0.0153,0.0001,12.0734
Agent,937,2159906,1,goal,13.2349,9.1327,0.3100,0.0005,9.1327
Agent,938,2160371,1,goal,16.6003,11.7952,0.2895,0.0006,11.7952
Agent,939,2160734,1,goal,16.6550,4.0376,0.7576,0.0021,4.0376
Agent,940,2160960,1,goal,9.4742,9.8573,-0.0404,-0.0002,9.8573
Agent,941,2165960,0,timeout,13.0727,25.2868,-0.9343,-0.0002,25.2868
Agent,942,2166782,1,goal,12.6622,11.9600,0.0555,0.0001,11.9600
Agent,943,2167065,1,goal,13.7289,5.0698,0.6307,0.0022,5.0698
Agent,944,2167178,1,goal,6.8124,4.0095,0.4114,0.0036,4.0095
Agent,945,2167404,1,goal,14.1452,12.0050,0.1513,0.0007,12.0050
Agent,946,2172281,1,goal,16.5951,11.8572,0.2855,0.0001,11.8572
Agent,947,2172331,1,goal,11.5528,4.4141,0.6179,0.0124,4.4141
Agent,948,2172497,1,goal,11.2948,2.8019,0.7519,0.0045,2.8019
Agent,949,2172570,1,goal,8.7085,6.4069,0.2643,0.0036,6.4069
Agent,950,2172750,1,goal,8.5502,2.5233,0.7049,0.0039,2.5233
Agent,951,2177750,0,timeout,14.1342,25.6715,-0.8163,-0.0002,25.6715
Agent,952,2182750,0,timeout,15.8144,25.6646,-0.6229,-0.0001,25.6646
Agent,953,2182955,1,goal,12.3767,11.7170,0.0533,0.0003,11.7170
Agent,954,2183239,1,goal,12.7964,5.8023,0.5466,0.0019,5.8023
Agent,955,2188239,0,timeout,16.0649,25.6714,-0.5980,-0.0001,25.6714
Agent,956,2193239,0,timeout,11.0967,25.6720,-1.3135,-0.0003,25.6720
Agent,957,2193661,1,goal,11.9820,8.3002,0.3073,0.0007,8.3002
Agent,958,2194124,1,goal,16.1883,9.2732,0.4272,0.0009,9.2732
Agent,959,2194189,1,goal,6.9382,2.8517,0.5890,0.0091,2.8517
Agent,960,2194586,1,goal,10.0808,8.2002,0.1865,0.0005,8.2002
Agent,961,2194934,1,goal,11.6200,8.1546,0.2982,0.0009,8.1546
Agent,962,2195409,1,goal,13.7268,10.2466,0.2535,0.0005,10.2466
Agent,963,2200409,0,timeout,12.9329,25.6723,-0.9850,-0.0002,25.6723
Agent,964,2200685,1,goal,14.3654,2.7113,0.8113,0.0029,2.7113
Agent,965,2200947,1,goal,7.8115,3.7964,0.5140,0.0020,3.7964
Agent,966,2205947,0,timeout,6.2655,25.6710,-3.0972,-0.0006,25.6710
Agent,967,2206238,1,goal,15.7948,10.9866,0.3044,0.0010,10.9866
Agent,968,2206379,1,goal,9.2230,3.8111,0.5868,0.0042,3.8111
Agent,969,2206721,1,goal,15.2965,10.0844,0.3407,0.0010,10.0844
Agent,970,2207014,1,goal,13.2497,2.9177,0.7798,0.0027,2.9177
Agent,971,2212014,0,timeout,17.6486,25.6712,-0.4546,-0.0001,25.6712
Agent,972,2212081,1,goal,8.5599,5.1334,0.4003,0.0060,5.1334
Agent,973,2212781,1,goal,10.3820,8.7206,0.1600,0.0002,8.7206
Agent,974,2213007,1,goal,9.8074,11.9193,-0.2153,-0.0010,11.9193
Agent,975,2213220,1,goal,12.0843,11.2116,0.0722,0.0003,11.2116
Agent,976,2213379,1,goal,11.2898,11.2048,0.0075,0.0000,11.2048
Agent,977,2213899,1,goal,16.1177,3.1649,0.8036,0.0015,3.1649
Agent,978,2214152,1,goal,16.6620,5.1243,0.6925,0.0027,5.1243
Agent,979,2214194,1,goal,8.8861,3.6616,0.5879,0.0140,3.6616
Agent,980,2214376,1,goal,7.5020,2.6833,0.6423,0.0035,2.6833
Agent,981,2214651,1,goal,8.7579,2.9375,0.6646,0.0024,2.9375
Agent,982,2216595,1,goal,9.1927,10.1901,-0.1085,-0.0001,10.1901
Agent,983,2217175,1,goal,10.8988,10.4628,0.0400,0.0001,10.4628
Agent,984,2217675,1,goal,8.9771,11.5997,-0.2921,-0.0006,11.5997
Agent,985,2217923,1,goal,11.1936,2.5864,0.7689,0.0031,2.5864
Agent,986,2218054,1,goal,7.0433,6.5812,0.0656,0.0005,6.5812
Agent,987,2218548,1,goal,14.4618,10.5034,0.2737,0.0006,10.5034
Agent,988,2218706,1,goal,7.8799,6.2171,0.2110,0.0013,6.2171
Agent,989,2223706,0,timeout,11.5975,25.6718,-1.2136,-0.0002,25.6718
Agent,990,2223932,1,goal,6.4736,2.6522,0.5903,0.0026,2.6522
Agent,991,2224331,1,goal,13.3383,2.7546,0.7935,0.0020,2.7546
Agent,992,2225619,1,goal,14.4808,11.5101,0.2051,0.0002,11.5101
Agent,993,2225690,1,goal,5.6874,3.4099,0.4005,0.0056,3.4099
Agent,994,2228192,1,goal,15.1326,9.3050,0.3851,0.0002,9.3050
Agent,995,2229388,1,goal,12.0670,8.9666,0.2569,0.0002,8.9666
Agent,996,2229667,1,goal,12.6312,3.5529,0.7187,0.0026,3.5529
Agent,997,2229991,1,goal,17.2219,5.6562,0.6716,0.0021,5.6562
Agent,998,2230492,1,goal,12.9726,9.7861,0.2456,0.0005,9.7861
Agent,999,2230855,1,goal,17.3135,7.6109,0.5604,0.0015,7.6109
Agent,1000,2231118,1,goal,7.7158,11.7369,-0.5211,-0.0020,11.7369
Agent,1001,2231955,1,goal,15.9683,10.1414,0.3649,0.0004,10.1414
Agent,1002,2232257,1,goal,14.1611,11.6096,0.1802,0.0006,11.6096
Agent,1003,2232305,1,goal,7.4489,2.6108,0.6495,0.0135,2.6108
Agent,1004,2232877,1,goal,11.0319,6.4669,0.4138,0.0007,6.4669
Agent,1005,2233329,1,goal,9.6382,11.2414,-0.1663,-0.0004,11.2414
Agent,1006,2235028,1,goal,8.4161,11.9405,-0.4188,-0.0002,11.9405
Agent,1007,2235159,1,goal,11.5021,7.5337,0.3450,0.0026,7.5337
Agent,1008,2235269,1,goal,6.0858,8.4812,-0.3936,-0.0036,8.4812
Agent,1009,2235587,1,goal,13.9423,10.8914,0.2188,0.0007,10.8914
Agent,1010,2235893,1,goal,9.8195,7.7638,0.2093,0.0007,7.7638
Agent,1011,2235934,1,goal,5.8964,4.6440,0.2124,0.0052,4.6440
Agent,1012,2236391,1,goal,13.5844,11.7726,0.1334,0.0003,11.7726
Agent,1013,2236620,1,goal,7.4020,11.5475,-0.5601,-0.0024,11.5475
Agent,1014,2236664,1,goal,12.3449,4.3483,0.6478,0.0147,4.3483
Agent,1015,2236962,1,goal,15.3545,11.2251,0.2689,0.0009,11.2251
Agent,1016,2237210,1,goal,12.1136,8.9677,0.2597,0.0010,8.9677
Agent,1017,2237548,1,goal,11.3984,8.6613,0.2401,0.0007,8.6613
Agent,1018,2238483,1,goal,13.4834,8.0529,0.4028,0.0004,8.0529
Agent,1019,2238900,1,goal,15.2578,6.7057,0.5605,0.0013,6.7057
Agent,1020,2239350,1,goal,9.0292,4.4577,0.5063,0.0011,4.4577
Agent,1021,2244350,0,timeout,13.2710,25.6711,-0.9344,-0.0002,25.6711
Agent,1022,2244572,1,goal,8.7062,8.9827,-0.0318,-0.0001,8.9827
Agent,1023,2244705,1,goal,5.6313,5.4946,0.0243,0.0002,5.4946
Agent,1024,2249705,0,timeout,13.4772,15.9253,-0.1816,0.0000,15.9253
Agent,1025,2254705,0,timeout,10.6209,25.6723,-1.4171,-0.0003,25.6723
Agent,1026,2254981,1,goal,7.3728,7.8916,-0.0704,-0.0003,7.8916
Agent,1027,2256571,1,goal,15.6615,11.7192,0.2517,0.0002,11.7192
Agent,1028,2256663,1,goal,5.4745,3.4525,0.3694,0.0040,3.4525
Agent,1029,2256717,1,goal,7.1803,4.0569,0.4350,0.0081,4.0569
Agent,1030,2256773,1,goal,9.2575,3.3448,0.6387,0.0114,3.3448
Agent,1031,2257988,1,goal,14.6495,10.8578,0.2588,0.0002,10.8578
Agent,1032,2259272,1,goal,14.8895,8.7998,0.4090,0.0003,8.7998
Agent,1033,2259554,1,goal,11.6398,9.2029,0.2094,0.0007,9.2029
Agent,1034,2260527,1,goal,9.3925,11.0266,-0.1740,-0.0002,11.0266
Agent,1035,2260817,1,goal,15.5599,3.9519,0.7460,0.0026,3.9519
Agent,1036,2261433,1,goal,10.2216,10.8695,-0.0634,-0.0001,10.8695
Agent,1037,2262879,1,goal,8.6205,9.0621,-0.0512,0.0000,9.0621
Agent,1038,2263104,1,goal,16.6958,11.3168,0.3222,0.0014,11.3168
Agent,1039,2263492,1,goal,7.5620,6.4808,0.1430,0.0004,6.4808
Agent,1040,2264144,1,goal,8.8978,10.2830,-0.1557,-0.0002,10.2830
Agent,1041,2264559,1,goal,14.5622,2.7509,0.8111,0.0020,2.7509
Agent,1042,2269559,0,timeout,9.7174,25.6712,-1.6418,-0.0003,25.6712
Agent,1043,2270156,1,goal,10.8896,11.3939,-0.0463,-0.0001,11.3939
Agent,1044,2270421,1,goal,6.9649,9.6213,-0.3814,-0.0014,9.6213
Agent,1045,2270775,1,goal,9.7649,5.5182,0.4349,0.0012,5.5182
Agent,1046,2271039,1,goal,12.4035,2.7974,0.7745,0.0029,2.7974
Agent,1047,2271174,1,goal,7.9003,5.9228,0.2503,0.0019,5.9228
Agent,1048,2271281,1,goal,7.9351,3.3914,0.5726,0.0054,3.3914
Agent,1049,2276281,0,timeout,10.2351,25.6612,-1.5072,-0.0003,25.6612
Agent,1050,2276384,1,goal,11.5616,5.1993,0.5503,0.0053,5.1993
Agent,1051,2276796,1,goal,13.3517,12.2146,0.0852,0.0002,12.2146
Agent,1052,2277456,1,goal,5.5706,3.0184,0.4582,0.0007,3.0184
Agent,1053,2278131,1,goal,15.6245,11.8574,0.2411,0.0004,11.8574
Agent,1054,2278220,1,goal,8.3370,6.5255,0.2173,0.0024,6.5255
Agent,1055,2278519,1,goal,14.2349,11.9736,0.1589,0.0005,11.9736
Agent,1056,2278569,1,goal,6.8504,4.1023,0.4012,0.0080,4.1023
Agent,1057,2279882,1,goal,6.9654,7.2928,-0.0470,0.0000,7.2928
Agent,1058,2280033,1,goal,9.0842,2.5567,0.7186,0.0048,2.5567
Agent,1059,2280199,1,goal,9.7555,8.6510,0.1132,0.0007,8.6510
Agent,1060,2280447,1,goal,12.7500,7.6981,0.3962,0.0016,7.6981
Agent,1061,2281198,1,goal,17.0350,11.9880,0.2963,0.0004,11.9880
Agent,1062,2281438,1,goal,8.4909,6.8426,0.1941,0.0008,6.8426
Agent,1063,2282129,1,goal,6.5453,2.5978,0.6031,0.0009,2.5978
Agent,1064,2282974,1,goal,11.5355,10.5695,0.0837,0.0001,10.5695
Agent,1065,2283345,1,goal,16.0217,11.9320,0.2553,0.0007,11.9320
